3402.84962911,4222,1.2407248219,,,
3516.10308546,3964,1.1273844662,,,
5105.68822117,7641,1.4965661178,,,
4328.58442457,5689,1.3142864831,,,
6001.91723208,11451,1.9078903552,,,
4155.88304421,5851,1.4078837007,,,
5014.31184967,5465,1.0898803592,,,
1769.95145369,2980,1.6836619975,,,
8249.27980114,13181,1.5978364558,,,
6589.25513697,11022,1.6727232094,,,
11161.5186,16613,1.4884175349,,,
2688.15620666,3221,1.1982190589,,,
1396.4947302,3414,2.4446923616,,,
4277.89233157,4669,1.0914253184,,,
2478.05028057,3601,1.4531585692,,,
2317.96269934,3293,1.4206440858,,,
6122.93606756,8138,1.3291009265,,,
8386.50001564,16196,1.9311989471,,,
2612.45367297,3325,1.2727498422,,,
6229.875512,9448,1.5165632093,,,
2554.99596749,2978,1.1655595695,,,
448.379318383,709,1.5812504523,,,
2166.83343075,3218,1.4851164627,,,
5813.58940479,9932,1.7084109848,,,
6536.86154491,14817,2.2666840805,,,
3704.89279371,7273,1.9630797448,,,
3818.85343766,5258,1.3768530492,,,
1119.02547591,1430,1.2778976268,,,
966.77739112,1882,1.9466735748,,,
7885.58259037,14730,1.8679659786,,,
3401.46326656,6064,1.7827621599,,,
7087.84563822,10695,1.508921123,,,
7040.41285854,12875,1.8287279821,,,
5695.46981781,7392,1.2978736147,,,
5170.43094588,11255,2.1768011444,,,
2218.79430461,2988,1.3466773345,,,
9686.96091017,13524,1.3961034968,,,
6992.06095379,8327,1.1909221122,,,
6360.93763919,7740,1.216801742,,,
4224.34199656,5946,1.4075564916,,,
1367.06610714,2177,1.592461395,,,
5213.58982168,7003,1.3432203605,,,
453.767497014,545,1.2010556146,,,
2048.00667453,2893,1.4125930525,,,
2856.24413552,3968,1.3892369881,,,
10537.2848208,18567,1.7620288638,,,
5957.65935776,8973,1.5061284073,,,
9491.53765094,15629,1.6466246645,,,
2648.97438454,4308,1.6262897917,,,
3580.40849095,4381,1.2236033992,,,
10229.967135,12286,1.2009813754,,,
4081.40050483,5428,1.3299356418,,,
10152.9722885,15587,1.5352154578,,,
950.716087802,2314,2.4339548154,,,
8012.72526018,15497,1.9340485911,,,
2803.04999819,3680,1.3128556402,,,
9922.79517562,11179,1.1265978791,,,
1608.83527803,2025,1.2586745378,,,
6561.82675149,7961,1.2132292274,,,
8200.51415467,9329,1.1376115965,,,
1360.81892116,2298,1.6886890418,,,
7398.66023486,11746,1.5875847285,,,
4690.66952342,6666,1.421119089,,,
5854.34475748,7435,1.2699969523,,,
4085.6556686,5316,1.3011375483,,,
2851.31506816,4747,1.6648458296,,,
3813.59647279,4804,1.2597032838,,,
8832.14743079,11889,1.3461052471,,,
6966.29672686,9250,1.3278217054,,,
6581.80216272,8455,1.284602574,,,
6573.83308947,7873,1.1976269998,,,
4917.2766859,7032,1.4300598582,,,
1975.45579498,2897,1.4664970015,,,
5015.20228695,6670,1.3299563245,,,
1380.5522472,2094,1.5167843189,,,
3650.89461059,6345,1.7379301998,,,
2646.34847948,3388,1.2802546703,,,
9511.72823828,16773,1.763401937,,,
2976.17900085,3411,1.146100419,,,
6508.41442031,7917,1.2164253056,,,
11340.7973019,17937,1.5816348289,,,
6336.68510459,9276,1.4638568663,,,
8271.06617086,12686,1.5337804991,,,
3232.93993052,5122,1.5843164767,,,
3144.79032492,4264,1.3558932582,,,
1126.03596943,1433,1.2726058837,,,
2042.191841,3096,1.5160182006,,,
7575.11675502,15906,2.099769616,,,
2956.01778337,4653,1.5740771338,,,
1601.00547979,2321,1.4497139637,,,
503.610661127,1204,2.3907357269,,,
7211.75394788,7901,1.0955725968,,,
5061.94657206,5726,1.1311853886,,,
1961.18507535,3743,1.9085399165,,,
6830.1814516,8486,1.2424267291,,,
2899.02605304,3852,1.3287221051,,,
7676.69549265,11360,1.4798033882,,,
2222.28642136,3120,1.4039594402,,,
6815.56545442,8950,1.313170574,,,
8405.28071317,14158,1.6844172709,,,
7922.43696942,12469,1.5738844055,,,
3136.3298773,3685,1.174940183,,,
971.852082229,1434,1.4755331868,,,
6111.51441585,7667,1.2545172077,,,
4293.87373241,5314,1.2375771462,,,
5386.11189054,6709,1.2456109595,,,
5354.02272359,7417,1.3853135078,,,
6818.7933514,8716,1.2782320201,,,
9234.95356392,13471,1.4586971019,,,
6586.99962712,17798,2.7019889187,,,
524.230387689,862,1.64431521,,,
2301.94706629,3681,1.5990810796,,,
8408.74359584,16091,1.9136033602,,,
3491.09712806,4171,1.1947533532,,,
2578.02213342,3693,1.4324935198,,,
9007.35514592,16172,1.7954216013,,,
7385.55102138,12389,1.6774645472,,,
7702.68108672,11844,1.5376464203,,,
4810.29727409,6725,1.3980424944,,,
5917.30337762,6401,1.0817427452,,,
4609.42906983,5695,1.2355109307,,,
2921.23020313,3312,1.1337689157,,,
1724.2467567,2485,1.4412090325,,,
8469.27532571,14292,1.687511558,,,
4554.33661467,11536,2.5329704359,,,
1630.27298843,2075,1.2727929707,,,
3710.89708633,4440,1.196476188,,,
3643.36961999,5023,1.378668794,,,
6486.61324572,7928,1.2222094489,,,
5678.84767874,9510,1.6746355138,,,
3813.5978275,5159,1.3527907853,,,
6127.78639156,11239,1.8341044028,,,
7472.77426531,17548,2.348257739,,,
5650.30898123,10743,1.9013119523,,,
703.064327063,728,1.0354671286,,,
4408.93325602,9392,2.1302204988,,,
5670.72652059,9920,1.7493349334,,,
3778.76490554,4567,1.2085959604,,,
6945.14208971,23189,3.338880573,,,
9730.28655006,20351,2.091510861,,,
4849.65096637,6609,1.3627784857,,,
3661.36340008,5165,1.4106766894,,,
5900.82462268,6523,1.105438717,,,
8178.19916025,14602,1.7854786505,,,
4508.45003401,5984,1.3272854207,,,
9050.91340888,19283,2.1305032021,,,
1807.38885459,2445,1.3527802796,,,
5982.20036612,8254,1.3797598701,,,
11109.5543094,20609,1.8550699178,,,
6739.75603011,16058,2.3825788246,,,
8118.38365375,11440,1.4091474963,,,
3747.8876592,4925,1.314073539,,,
1803.47171856,3004,1.6656762449,,,
2869.56667861,4640,1.6169688736,,,
5538.49280808,6186,1.1169103607,,,
3568.0061136,5975,1.674604754,,,
7826.91689824,10020,1.2801975708,,,
6009.36272191,8249,1.3726913122,,,
6843.44845811,13194,1.9279753593,,,
7080.33040503,13938,1.9685522006,,,
4796.60421302,6287,1.3107189421,,,
5225.98913082,8057,1.5417177109,,,
3556.6109662,4670,1.3130477425,,,
3707.94097474,4788,1.291282691,,,
10051.6439394,17783,1.7691633435,,,
2219.33064879,2872,1.2940838723,,,
5405.89801894,13183,2.4386327589,,,
9105.83200405,19293,2.1187520252,,,
2865.24776763,3772,1.3164655576,,,
3568.587302,5054,1.4162467028,,,
11308.8509656,14994,1.3258641435,,,
3496.63436788,4284,1.2251781425,,,
1223.90362351,1609,1.3146459975,,,
4652.67004107,8661,1.8615117607,,,
3680.49433983,4921,1.3370486532,,,
5129.60917973,6400,1.2476584035,,,
4030.31815739,5052,1.2534990546,,,
7548.79414526,17400,2.3050039073,,,
4995.4036455,8476,1.6967597819,,,
3175.58195902,4177,1.3153494553,,,
8975.10321036,20369,2.2695003637,,,
11401.7881026,23356,2.0484506281,,,
5105.83821206,9557,1.8717788545,,,
4306.38029166,8644,2.0072542169,,,
5976.88307125,6530,1.0925427053,,,
4697.47285954,5901,1.2562073644,,,
6284.03038184,10044,1.5983372756,,,
10670.1033466,13316,1.2479729172,,,
6008.00008258,11892,1.979360825,,,
6442.9019917,8859,1.3750015151,,,
6314.39739623,12274,1.9438117733,,,
2750.05628577,3573,1.2992461349,,,
2406.26806854,3895,1.618689144,,,
3499.7020469,5723,1.6352820678,,,
3898.66989196,4346,1.1147391599,,,
6888.06041411,9892,1.4361081938,,,
5912.26179421,7120,1.2042768483,,,
5360.58449883,9206,1.7173500393,,,
5498.42062725,8405,1.5286207749,,,
6066.45939519,7417,1.2226241893,,,
3622.41526555,4494,1.2406087294,,,
8543.6634112,15407,1.8033247869,,,
6709.11641298,8942,1.3328133616,,,
2685.32353005,4632,1.7249318185,,,
6089.05464832,9724,1.5969638247,,,
4218.59827926,5404,1.2809942171,,,
4321.41633837,6263,1.4492933588,,,
11912.872836,17726,1.4879702188,,,
5066.15595763,6335,1.2504549905,,,
9287.44640087,14829,1.5966713949,,,
11861.7286042,17556,1.4800540955,,,
6619.94904021,14564,2.2000169354,,,
4074.80658871,4501,1.1045923044,,,
10173.8560874,12588,1.2372889779,,,
2716.8331519,3449,1.2694927539,,,
6536.17801035,7999,1.2238038786,,,
6152.00350405,7474,1.2148887749,,,
5716.03630207,7881,1.3787526152,,,
3918.05142477,4466,1.1398523184,,,
2772.63160477,3469,1.251157923,,,
7489.83357865,8609,1.1494247382,,,
3687.29574025,4896,1.3278023638,,,
2516.54818915,3824,1.5195417344,,,
5110.35373051,6108,1.1952205898,,,
2909.15323718,3737,1.2845662278,,,
9396.42474702,15154,1.6127410593,,,
3071.98111339,3968,1.2916746079,,,
4292.71582461,5182,1.2071612032,,,
4362.24088883,5683,1.302770788,,,
7751.93852461,17345,2.2375048441,,,
1008.84684403,1544,1.5304602568,,,
2548.77099271,3142,1.2327510039,,,
3586.61509582,4489,1.2515979217,,,
3010.90456847,3494,1.1604486029,,,
6228.64331676,7851,1.2604671035,,,
1535.32072754,2915,1.8986260966,,,
5965.51143837,10718,1.7966607073,,,
4180.66943721,5847,1.3985798418,,,
4309.11865375,5722,1.3278817456,,,
1493.55867761,2451,1.6410470086,,,
5796.77613593,6566,1.1326985631,,,
9665.16180424,12849,1.3294138536,,,
4491.11036087,5161,1.1491590242,,,
2901.38790537,3902,1.3448736009,,,
6360.872862,8274,1.3007648761,,,
7817.32567966,8960,1.1461720244,,,
5597.20921092,6044,1.0798238501,,,
2260.53122996,3881,1.716853078,,,
3973.53695094,5302,1.3343275941,,,
5906.77737718,8642,1.4630651281,,,
1873.14948324,3381,1.8049814125,,,
8226.60046261,19145,2.3272067347,,,
3692.04523428,4411,1.1947307576,,,
5048.6415777,8715,1.7262069144,,,
5728.03779629,11334,1.9786880609,,,
6319.1835587,17015,2.6925946749,,,
2053.89131474,2639,1.2848781146,,,
4867.07935676,6209,1.2757137381,,,
5441.07077233,7123,1.3091173223,,,
6647.84337995,14941,2.2474957886,,,
1479.09417645,2192,1.4819881214,,,
1513.15006942,1895,1.2523543027,,,
3567.01960304,4829,1.3537912704,,,
7791.10693385,9776,1.2547639357,,,
5140.51850764,7793,1.5159949309,,,
2261.62835105,3308,1.4626629519,,,
2729.01142476,4183,1.532789479,,,
2247.06189467,2544,1.1321450495,,,
6612.13332055,8232,1.2449839713,,,
6234.98526536,12642,2.0275909985,,,
6081.5713942,8419,1.384346159,,,
1793.96001706,2377,1.3250016597,,,
8107.01295616,10040,1.2384339404,,,
5255.50447701,6628,1.2611539062,,,
5579.65013985,12418,2.2255875707,,,
9639.40017488,12411,1.287528246,,,
9161.24672289,14274,1.5580848799,,,
9703.20818888,19069,1.9652263075,,,
8759.38510832,10043,1.1465416665,,,
5357.82952729,7928,1.4797036672,,,
8166.6580589,12015,1.4712260405,,,
9130.5337893,16868,1.8474275863,,,
8310.12786765,12691,1.5271726503,,,
3883.27684218,4576,1.1783862408,,,
5021.92687874,6350,1.2644548902,,,
2637.98410464,3773,1.4302588076,,,
2786.13099483,4283,1.5372572244,,,
5463.34142052,7842,1.4353853066,,,
8051.03415083,9707,1.20568362,,,
9244.61437544,18934,2.0481113902,,,
1937.22787255,3044,1.5713174703,,,
3313.00961532,4041,1.2197368765,,,
4249.65827262,4939,1.1622110963,,,
5494.60448439,6345,1.1547691955,,,
1370.36028227,2142,1.5630925879,,,
5334.83576561,8166,1.5306937943,,,
9566.98433425,18039,1.8855471452,,,
4854.08347218,6042,1.2447251957,,,
9420.13951099,12026,1.2766265283,,,
666.41255756,1117,1.6761388832,,,
6933.7914579,11681,1.6846483011,,,
9395.05515176,13565,1.4438446375,,,
4437.19868245,6210,1.3995316515,,,
10229.967135,11948,1.167941191,,,
6920.3338224,9236,1.3346176987,,,
3536.83223483,5107,1.4439474821,,,
5082.82140771,6528,1.2843260615,,,
693.298748166,923,1.3313164093,,,
5150.12006425,6143,1.192787726,,,
7463.82523867,10266,1.3754341335,,,
1106.66522132,1848,1.669881699,,,
4067.78686626,6368,1.5654704166,,,
4290.92372381,5978,1.3931732151,,,
4131.93193454,5938,1.4371001493,,,
3719.08694846,4919,1.3226364611,,,
7905.45474478,10047,1.2708946322,,,
5405.67067639,6691,1.2377742561,,,
5881.05518907,12418,2.1115258403,,,
1697.45258639,2497,1.4710278331,,,
4464.64889972,8300,1.8590487598,,,
3326.48070061,3952,1.1880423654,,,
1728.69893611,2177,1.2593285936,,,
1739.31927395,2375,1.3654767331,,,
4978.48523213,6116,1.2284861187,,,
8647.20569123,16057,1.8569004339,,,
3220.7310401,4947,1.535986687,,,
8796.83874401,16989,1.9312619561,,,
889.767997472,1308,1.4700461286,,,
1875.40803553,3139,1.6737690895,,,
6888.55222219,8172,1.1863160409,,,
4602.23789409,7759,1.685918933,,,
3642.88761119,6722,1.8452394686,,,
5245.98315797,7883,1.5026735242,,,
4341.85735213,5238,1.2063961515,,,
3675.88226382,4643,1.2630981263,,,
4949.83214635,6704,1.3543893615,,,
1484.5456399,2033,1.3694425724,,,
5908.21830156,10638,1.8005428129,,,
4842.32046088,6144,1.2688131753,,,
8635.45182788,16423,1.9018113154,,,
3981.72532884,7475,1.8773268829,,,
6027.18872933,7246,1.2022188661,,,
6513.93874344,8668,1.3306849114,,,
5513.85999306,6537,1.1855578503,,,
7309.71524277,12910,1.7661426706,,,
8970.62039114,19449,2.1680774742,,,
10118.9678045,15231,1.5051930488,,,
7173.11096581,11941,1.6646891505,,,
5837.12286514,6657,1.140459119,,,
5459.96005749,13231,2.4232778007,,,
9713.30725637,14634,1.5065929259,,,
2504.16203524,2996,1.1964082028,,,
1457.34498292,2075,1.4238221041,,,
7372.24739711,9289,1.2599956973,,,
7313.1414532,14558,1.9906629857,,,
2279.75673456,3403,1.4927031242,,,
5057.82085977,6559,1.2968035409,,,
7081.62409536,10371,1.4644945651,,,
5629.87653131,7140,1.2682338521,,,
6527.84557237,7311,1.1199713472,,,
6736.17475913,15188,2.254692098,,,
11640.7299944,17540,1.5067783557,,,
5011.39780525,6375,1.27210017,,,
4072.08737602,5054,1.2411325036,,,
4121.97069581,4696,1.1392608892,,,
8119.98095488,15111,1.8609649559,,,
4597.13133693,5874,1.2777533574,,,
6420.35442623,7818,1.2176897849,,,
6238.48821883,8252,1.3227563651,,,
9175.27349094,14296,1.5581006947,,,
7443.53016947,16924,2.2736523685,,,
4558.19125471,5042,1.1061405102,,,
10041.0137887,15085,1.5023383413,,,
5558.48313428,8989,1.6171678105,,,
6403.72872602,8567,1.3378143214,,,
13433.4056734,22240,1.6555742111,,,
2191.84732356,2914,1.329472162,,,
7330.14635963,17366,2.3691204988,,,
6391.63070115,8025,1.255548134,,,
9716.27223227,12001,1.2351444786,,,
3919.30651332,5934,1.5140433594,,,
2501.5525557,4352,1.7397195954,,,
1260.63908639,2052,1.6277458173,,,
4013.54119207,5026,1.2522607243,,,
5685.88280354,7037,1.2376266348,,,
6172.32281005,7689,1.2457222729,,,
7767.00193494,11673,1.502896497,,,
5249.79670375,5628,1.0720415128,,,
3325.51294907,5459,1.6415512685,,,
8324.3747648,18077,2.1715745039,,,
4770.79768447,6344,1.3297566612,,,
6053.41903412,12822,2.1181418183,,,
6701.99716633,8158,1.2172490972,,,
6944.89307455,18286,2.6330139001,,,
5636.32126087,9115,1.6171895778,,,
10480.1519332,15711,1.499119488,,,
11579.7222328,17242,1.4889821753,,,
952.950232381,1326,1.3914682582,,,
3617.19142307,4987,1.3786939691,,,
6486.62314804,13767,2.1223677846,,,
2112.15986534,2769,1.3109803124,,,
7556.19864527,12142,1.6068926414,,,
3436.13650218,4381,1.2749784525,,,
9013.4877458,12928,1.4342949549,,,
8877.21894922,16076,1.8109275092,,,
1693.35780195,1970,1.1633690161,,,
8541.18466022,12864,1.5061142584,,,
3284.67764811,4649,1.4153595872,,,
5529.91064975,8972,1.622449361,,,
4495.70335047,8000,1.7794768419,,,
1951.53478089,2992,1.5331522806,,,
2657.30596584,4816,1.8123618665,,,
3116.2655086,4812,1.5441559735,,,
8854.22072275,10281,1.1611411463,,,
6661.7442821,12898,1.9361295561,,,
4516.02761976,5314,1.1766978521,,,
2153.5531713,2695,1.2514202277,,,
1399.29861464,3007,2.1489337362,,,
4800.46102047,6357,1.3242478114,,,
7996.3235343,10005,1.2511999992,,,
8602.97889722,15064,1.7510213822,,,
4905.76349526,5218,1.0636468727,,,
6581.21981318,13956,2.1205795272,,,
5795.17870401,18128,3.1281175139,,,
2583.25837153,3147,1.2182288983,,,
6942.85791236,14363,2.0687446267,,,
4491.1294758,5835,1.2992277402,,,
6552.59800252,7566,1.154656519,,,
10832.0309904,16941,1.5639726303,,,
1728.64694005,2332,1.3490319775,,,
6972.70339739,7762,1.1131980751,,,
5356.93537938,8933,1.6675579165,,,
9782.02103343,11695,1.1955607088,,,
2682.37467523,4717,1.7585164532,,,
7264.94161856,10051,1.3834935678,,,
2061.25471963,2723,1.3210400316,,,
3259.32229075,6813,2.0903118478,,,
4702.89713613,5912,1.2570974505,,,
7714.69355047,12676,1.6430983184,,,
4619.45194623,5936,1.2850009198,,,
6789.74649848,7989,1.1766271394,,,
10037.1176866,18127,1.8059965586,,,
2466.01170439,2574,1.0437906663,,,
4605.2465518,5487,1.1914671534,,,
6101.02821518,8424,1.3807508674,,,
6753.74902006,9369,1.3872295183,,,
3951.37491198,4770,1.2071747446,,,
4678.24362666,5991,1.2806088092,,,
7350.26628803,13645,1.8563953285,,,
987.109211609,1328,1.3453425258,,,
6275.78010105,8273,1.3182424921,,,
4686.12612654,5685,1.2131555674,,,
4436.69048371,5060,1.1404897454,,,
4547.30044985,6684,1.469883082,,,
7028.73022132,14575,2.0736320133,,,
3790.05118023,9043,2.3859836108,,,
2826.50646746,4042,1.4300338763,,,
3663.72097406,8515,2.3241398732,,,
4630.98269286,6366,1.3746542413,,,
10020.1468824,15686,1.5654461141,,,
2711.18689425,2812,1.0371841226,,,
2936.60192557,4933,1.6798327199,,,
3507.62242513,4022,1.1466456512,,,
2887.67037545,3312,1.1469453121,,,
4657.88705166,5887,1.2638777915,,,
10114.2947508,15080,1.4909591199,,,
7892.55903709,10635,1.3474717072,,,
6650.91761695,13912,2.091741441,,,
4973.32257494,6934,1.394238941,,,
11202.7565046,15617,1.3940319058,,,
1459.09967195,1813,1.2425470548,,,
7439.27667296,9207,1.2376203232,,,
4190.11478536,5289,1.2622565898,,,
2577.5069836,2783,1.0797254936,,,
2559.57092444,3351,1.3092038076,,,
6476.43345403,10576,1.6329975557,,,
2390.99608092,3286,1.3743226207,,,
4147.24361472,5381,1.2974882838,,,
5958.77034578,6702,1.1247286959,,,
4805.56058971,5933,1.2346114234,,,
9617.90030593,19988,2.0782082746,,,
10966.2302189,17701,1.6141371872,,,
5703.04357872,9878,1.7320576046,,,
6677.34552525,15415,2.3085520948,,,
3841.09071307,4341,1.130147743,,,
4342.43216298,6082,1.4005975849,,,
5466.83400226,7598,1.3898355057,,,
4495.72354498,5930,1.319031284,,,
10091.5250667,18486,1.8318341259,,,
5579.66596118,9372,1.6796704436,,,
11687.0199356,15323,1.3111126775,,,
8533.01975464,13303,1.559002602,,,
6859.54849939,15222,2.2190964903,,,
3488.53529574,4726,1.3547232862,,,
2652.5139563,3050,1.1498525739,,,
8086.78502103,17172,2.1234643873,,,
3213.4928395,4889,1.5213975086,,,
3942.88276317,4898,1.2422383049,,,
2196.29466067,2987,1.3600178762,,,
5758.24698802,9969,1.7312560612,,,
2571.16708068,4541,1.7661240431,,,
3247.28188408,4936,1.5200405066,,,
6850.04324885,10012,1.4615966113,,,
1713.24593033,2240,1.3074596941,,,
747.121854711,1454,1.9461350124,,,
4917.68007518,9218,1.8744610994,,,
1855.77732982,2677,1.4425222019,,,
7874.69309611,9944,1.2627793717,,,
7448.56244002,10422,1.3991961649,,,
5939.12944613,6835,1.1508420657,,,
4678.15645204,6666,1.4249202797,,,
3938.82964817,4431,1.1249534496,,,
5400.91550582,9751,1.8054346508,,,
1884.45554895,2517,1.3356642991,,,
1598.68116185,3734,2.335675236,,,
2160.61696653,3254,1.5060513041,,,
2667.24473585,3160,1.1847431762,,,
6904.55290582,14240,2.0624072542,,,
3275.14597016,4244,1.2958201065,,,
5671.55367491,9417,1.6603915858,,,
3959.67376929,5832,1.4728486082,,,
1926.92829769,3783,1.9632282138,,,
2468.31268521,3507,1.4208086443,,,
8402.60411884,15157,1.8038455443,,,
752.52094355,877,1.1654160692,,,
3212.42973986,4698,1.4624444363,,,
7951.01730207,16627,2.0911789483,,,
1009.47573073,1925,1.9069304406,,,
4120.18408247,4961,1.2040724154,,,
5056.04792921,8306,1.6427850599,,,
4678.66232425,6340,1.355088177,,,
5954.44141445,7462,1.2531822014,,,
7008.01541579,12298,1.754847738,,,
4229.55555709,5784,1.3675195708,,,
2964.12687298,3406,1.1490736213,,,
3669.83153076,4279,1.1659935788,,,
6713.10457774,7411,1.1039601594,,,
8262.00225251,14683,1.7771721129,,,
3428.54481008,5344,1.5586787678,,,
7020.90815257,9240,1.316069061,,,
10824.0865988,17445,1.6116833361,,,
1377.1847114,2201,1.5981879422,,,
5688.8162488,7752,1.3626736497,,,
3535.33692376,4695,1.3280205257,,,
1171.91722144,1914,1.6332211567,,,
7829.21268944,15983,2.041456866,,,
10591.7122759,16619,1.5690569728,,,
982.597550889,1695,1.7250195652,,,
724.614288674,859,1.1854582685,,,
1584.16668734,2403,1.5168858298,,,
4773.12575178,6684,1.4003402273,,,
8907.5697296,16030,1.7995929851,,,
6154.03828061,11412,1.8543921048,,,
4254.96580491,6236,1.4655816958,,,
2929.37064181,4043,1.3801599368,,,
9897.70593186,12404,1.2532196941,,,
10698.5446966,18937,1.7700538285,,,
3730.69317839,4914,1.3171814901,,,
5008.9822212,6246,1.2469599061,,,
5992.25515686,7186,1.1992146215,,,
8967.42556314,11544,1.287325991,,,
2882.25348382,4187,1.4526827788,,,
5961.8392979,9138,1.5327484596,,,
5931.76655135,8181,1.3791844182,,,
2613.42331852,3478,1.3308215226,,,
10794.104907,19738,1.8285907141,,,
3710.55749422,5404,1.4563849256,,,
1927.83857059,2373,1.2309121916,,,
2423.6148942,3109,1.2827945593,,,
10343.729607,14914,1.4418397006,,,
2267.15650914,3377,1.4895310431,,,
2374.47681232,2886,1.2154256403,,,
7270.94231776,15332,2.108667533,,,
9940.59815748,16056,1.6151945532,,,
4639.04255961,7580,1.6339578485,,,
5782.44502874,6959,1.2034701524,,,
3043.8568627,3532,1.1603699383,,,
6757.85380586,14004,2.0722555418,,,
2926.33013079,3768,1.2876195889,,,
592.578706429,2467,4.1631600549,,,
2958.01138285,4349,1.4702445113,,,
5071.67552227,7661,1.510546163,,,
7177.26903971,11054,1.54014012,,,
9307.71049716,20717,2.2257890387,,,
5102.78582738,6206,1.2161984081,,,
5328.60431793,9114,1.7103915878,,,
5836.81583646,8095,1.3868863138,,,
7930.87896048,9548,1.2039018686,,,
472.311966457,772,1.6345128958,,,
4176.03310223,5286,1.265794564,,,
2276.6411187,3455,1.517586576,,,
7687.63693675,16015,2.0832149244,,,
8175.43861058,9975,1.2201180236,,,
6811.03060576,13203,1.9384731569,,,
2739.87709571,3294,1.2022437084,,,
7442.13541123,17612,2.3665250666,,,
2848.02071125,4417,1.5509016429,,,
5880.53544889,10102,1.7178707769,,,
8309.68957942,12173,1.4649163346,,,
3698.13821267,4690,1.2682057106,,,
7022.25054594,12387,1.7639644041,,,
1552.67186358,2238,1.4413863306,,,
5146.31821792,8736,1.6975242552,,,
4003.32878529,5001,1.2492104117,,,
1920.48519351,2806,1.4610891089,,,
9753.91299886,18179,1.8637648298,,,
2370.67362059,4374,1.8450452066,,,
6951.2458011,7488,1.0772169787,,,
5732.51446644,6568,1.1457450371,,,
2167.20316535,2988,1.3787355278,,,
6450.82619692,15650,2.4260458308,,,
6052.19605151,7566,1.2501247375,,,
4649.16297032,7905,1.7003060659,,,
9376.82880108,16445,1.7537912176,,,
8831.20578997,15323,1.7350971503,,,
1981.23724953,2561,1.2926266153,,,
2825.02239005,3088,1.0930886817,,,
3248.84256341,4313,1.3275497091,,,
7854.3663992,13814,1.7587669454,,,
9923.6831469,15645,1.576531593,,,
4213.49555115,5900,1.4002625441,,,
1829.2371869,2266,1.2387677313,,,
4508.48255588,8602,1.9079590291,,,
3223.90954806,4302,1.3344046835,,,
7958.62060773,11456,1.4394454221,,,
7199.39350334,9207,1.2788577254,,,
5643.24120578,9446,1.6738607576,,,
606.298628407,1149,1.8951057221,,,
3945.26268982,6936,1.7580578393,,,
6651.39722327,8330,1.2523684454,,,
4530.37592525,6094,1.3451422356,,,
9302.21030691,19667,2.1142286995,,,
936.318474965,1366,1.4589053154,,,
10675.968721,15792,1.4792100289,,,
2292.76315271,3370,1.4698421841,,,
3838.48617515,5203,1.355482282,,,
10166.831778,14295,1.406042739,,,
6753.0497852,12957,1.9186886536,,,
4733.88017412,6144,1.2978782255,,,
3311.53902999,3913,1.1816258134,,,
4889.21752896,5501,1.1251289122,,,
5070.27277162,6237,1.2301113334,,,
6705.48742341,11186,1.6681859638,,,
6224.37369434,7927,1.2735417874,,,
5001.85469679,6469,1.2933202566,,,
2592.30691178,3814,1.4712764074,,,
5252.03065842,10909,2.0771013556,,,
4224.42309662,8585,2.032230154,,,
6618.36761499,12383,1.8710051663,,,
4055.18125285,6234,1.5372925675,,,
